OTU_ID,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU_82478,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82479,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82480,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82481,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82482,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82483,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82484,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82485,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82486,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82487,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82488,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82490,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82491,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82493,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82494,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82495,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82496,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82498,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82499,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82500,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82502,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82503,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82504,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82505,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82506,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82507,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82508,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82509,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82510,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82511,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82512,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_82513,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82514,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82517,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82518,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82519,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82523,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82525,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82527,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82528,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82529,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82534,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82536,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Centropagidae,Centropages,s_
OTU_82537,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82538,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82540,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82541,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82542,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82544,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82545,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82546,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82547,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82548,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82549,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82551,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82553,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82554,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82555,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82556,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82557,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_82558,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82559,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82560,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82561,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82562,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82564,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82566,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82567,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82568,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82570,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82572,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82573,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82574,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82575,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82577,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82580,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82583,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82584,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_82585,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82588,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82589,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82591,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82592,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82594,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82595,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82596,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82598,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82599,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82600,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82601,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82602,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82603,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82604,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82605,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82606,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82607,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82608,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82609,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82610,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82611,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82612,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82613,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82614,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,s_
OTU_82615,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82616,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82618,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82619,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82620,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82622,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82625,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82628,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82629,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82630,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82631,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82632,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82633,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82634,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82635,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82636,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82637,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82638,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82639,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
OTU_82641,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82643,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82645,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,g_,s_
OTU_82646,Eukaryota,Chordata,Appendicularia,unknown,Oikopleuridae,g_,s_
OTU_82647,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82648,Eukaryota,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,g_,s_
OTU_82649,Eukaryota,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,g_,s_
OTU_82650,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82652,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82654,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82655,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82656,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82657,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82658,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82660,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82661,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82663,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_82664,Eukaryota,Chordata,Thaliacea,Salpida,Salpidae,Thalia,Thalia orientalis
OTU_82665,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82666,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82667,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82669,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82671,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82673,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82674,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82675,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82676,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82677,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82679,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82680,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82681,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82683,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82684,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82685,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82688,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,Corycaeidae,Ditrichocorycaeus,Ditrichocorycaeus anglicus
OTU_82696,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_82697,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82698,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82699,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82700,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82701,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82703,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_82706,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82709,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_82711,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82712,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,Pyrocystis,Pyrocystis noctiluca
OTU_82713,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82715,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82717,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82718,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82719,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82728,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82729,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82730,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82733,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82734,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82735,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
OTU_82740,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82742,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82744,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82748,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82750,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82751,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82752,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82755,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82757,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82760,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82764,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82766,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82767,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_82770,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82771,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned,not assigned
OTU_82772,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82773,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82774,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82777,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82780,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82781,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82782,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82788,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82792,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_82799,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,Clausocalanus furcatus
OTU_82802,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82806,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82807,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82808,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82831,Eukaryota,Arthropoda,Hexanauplia,Calanoida,f_,g_,s_
OTU_82848,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82868,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82878,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82889,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82897,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82898,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82899,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82900,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82904,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82905,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_82919,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82929,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_82952,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82955,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82957,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82964,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82968,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82973,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82976,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82981,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82986,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82995,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_82996,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_82997,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83001,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83006,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83008,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83012,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83013,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83021,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83026,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83028,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83031,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83034,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83038,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83039,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83050,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Pontellidae,g_,s_
OTU_83051,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83052,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83053,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83054,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83055,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83056,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83058,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83059,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83060,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83062,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Clausocalanus,s_
OTU_83063,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83065,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83069,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,s_
OTU_83071,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83072,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83078,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83081,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83082,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83083,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_83084,Eukaryota,p_,c_,o_,f_,g_,s_
OTU_83087,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_83088,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83089,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83090,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_83092,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83093,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83095,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83097,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,g_,s_
OTU_83099,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
OTU_83102,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Eucalanidae,Subeucalanus,s_
OTU_83104,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,g_,s_
OTU_83106,Eukaryota,Cnidaria,Hydrozoa,Siphonophorae,f_,g_,s_
OTU_83107,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Calanidae,Calanus,s_
