#OTU_ID	taxonomy
OTU_298498	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_298499	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_299860	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300031	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300035	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300036	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300075	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300672	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300717	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300718	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300719	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300749	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_300750	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301090	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301098	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301099	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301100	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301173	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301179	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301184	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301185	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301186	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301192	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_301438	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_302812	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_302813	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_307101	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_307652	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_307659	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_308854	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_309666	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_310671	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_310946	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311177	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311187	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311204	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311206	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311207	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311208	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311218	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311228	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311230	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311231	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311232	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311240	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311242	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311243	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311246	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311252	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311255	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311260	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311261	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311262	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311667	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311725	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311728	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311729	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311742	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_311766	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_312846	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_312855	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_312883	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_312888	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_312892	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313223	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313224	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313226	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313227	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313231	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313232	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313235	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313236	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313237	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313238	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313245	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313246	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313247	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313252	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313253	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313261	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313265	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313269	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313270	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313276	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313277	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313281	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313286	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313287	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313288	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313290	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313291	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313292	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313293	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313295	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313304	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313321	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313328	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313329	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313331	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313335	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313337	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313338	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313339	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313344	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313345	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313349	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313350	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313353	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313355	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313359	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313364	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313370	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313371	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313373	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313374	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313376	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313378	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313379	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313380	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313382	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313384	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313391	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313393	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313394	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313396	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313397	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313400	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313402	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313405	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313406	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313410	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313411	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313415	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313418	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313421	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313422	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313424	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313429	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313430	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313434	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313435	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313438	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313439	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313440	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313441	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313442	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313444	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313447	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313453	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313455	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313456	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313463	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313464	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313465	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313466	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313468	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313469	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313470	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313471	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313472	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313475	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313476	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313477	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313478	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313480	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313481	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313482	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313483	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313484	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313485	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313486	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313487	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313488	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313489	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313490	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313491	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313492	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313493	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313494	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313495	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313496	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313500	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
OTU_313504	k__Eukaryota, p__Arthropoda, c__Hexanauplia, o__Calanoida, f__Aetideidae, g__Undeuchaeta, s__Undeuchaeta major
