V1;V3,V4,V5,V6,V7,V8,V9
OTU_12447;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12918;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12937;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12938;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12939;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12944;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12947;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_12952;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_13472;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_13496;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_13499;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14025;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14048;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14053;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14059;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14061;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14614;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14615;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14688;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14692;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14695;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_14702;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_15319;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_15337;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_15356;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_15360;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_15972;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16053;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16060;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16069;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16071;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16079;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16084;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16087;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16088;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16837;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16850;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16851;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16853;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16870;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16871;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16877;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16887;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16897;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_16898;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17677;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17775;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17796;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17808;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17821;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_17824;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18761;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18787;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18789;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18791;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18792;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18793;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_18802;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19848;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19849;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19853;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19870;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19893;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_19908;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21022;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21173;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21177;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21190;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21200;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21216;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21223;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21228;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21230;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21233;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_21236;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22270;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22694;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22696;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22700;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22758;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22764;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22766;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22775;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22776;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22777;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_22778;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24338;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24477;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24505;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24507;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24523;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24524;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24566;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24570;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_24580;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_25889;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26437;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26438;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26477;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26502;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26503;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26514;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26521;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26538;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26543;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26547;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_26575;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28656;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28865;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28866;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28868;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28872;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28873;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28876;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28879;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28903;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28926;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28945;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28950;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28954;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28955;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28966;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28968;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28970;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28971;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_28972;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_29012;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_29013;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31305;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31507;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31540;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31543;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31546;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31548;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31554;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31555;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31601;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31617;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31619;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31644;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31645;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31667;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31668;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31671;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31680;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31683;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31691;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31693;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31695;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31697;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31703;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31710;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31728;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31737;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31738;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31742;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_31746;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34621;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34622;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34624;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34627;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34832;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34844;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34912;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34913;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34914;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34915;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34916;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34917;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34919;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34934;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34948;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_34949;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35001;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35010;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35016;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35019;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35029;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35055;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35077;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35078;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35108;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35109;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35114;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35119;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_35161;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_38740;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_38761;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_38765;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39026;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39027;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39090;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39091;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39092;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39093;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39099;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39102;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39103;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39109;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39121;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39183;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39209;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39211;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39212;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39216;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39217;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39278;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39281;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39289;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39291;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39301;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39314;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39326;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39358;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39362;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39375;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39410;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39426;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39439;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39443;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39445;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_39460;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_43293;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44106;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44108;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44109;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44111;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44406;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44509;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44511;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44513;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44527;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44528;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44529;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44531;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
OTU_44532;['Eukaryota', 'Arthropoda', 'Hexanauplia', 'Calanoida', 'Eucalanidae','g_','s_']
