,UC1,UC2,UC3,UC4,UC5,UC6,UC7,UC9,UC10,UC12,UC13,UC14,UC15,GOC2a,GOC2b,CP23,UC3_2,CP23_2,UC3_1,CP23_1,NTC_2
OTU_166992,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_166993,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167,0,0,2723,0,0,0,0,0,0,0,1,0,0,0,0,0,79,0,764,0,0
OTU_167000,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167031,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167039,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167041,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167043,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167047,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167058,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
OTU_167059,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU_16706,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
OTU_1671,191,52,10,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,1,0,0
OTU_167186,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0
OTU_1672,0,0,0,0,0,0,0,0,33,19,58,145,288,0,8,8,0,17,0,2,0
OTU_167209,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_167243,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_167248,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_167263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_167308,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_1674,7,6,78,0,0,0,0,0,31,7,19,60,4,0,9,6,5,6,68,7,0
OTU_167422,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167525,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16758,0,0,0,0,0,0,0,0,0,1,1,18,3,0,2,0,0,0,0,0,0
OTU_167580,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0
OTU_1676,0,0,0,0,0,0,0,0,246,0,0,309,0,0,0,0,0,0,0,0,0
OTU_16760,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,0
OTU_16765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
OTU_167655,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167678,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16768,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167745,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_167859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
OTU_1679,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0
OTU_167917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_167955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_167973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_168,1,2,0,13,14,45,14,44,215,293,639,3016,230,4,2,3,0,2,0,0,0
OTU_168136,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
OTU_168138,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_168273,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
OTU_168315,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_168329,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_16837,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
OTU_16840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
OTU_16850,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
OTU_16851,0,0,0,0,0,0,0,0,0,1,0,0,13,17,26,0,0,0,0,0,0
OTU_16852,0,0,0,0,0,0,0,0,10,1,0,17,43,30,18,0,0,0,0,0,0
OTU_16853,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
OTU_1686,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0
OTU_168617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_168652,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_16869,0,0,0,0,8,0,0,0,0,0,5,11,3,0,0,0,0,0,0,0,0
OTU_1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0
OTU_16870,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
OTU_16871,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0
OTU_16872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0
OTU_16877,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
OTU_16878,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
OTU_16887,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
OTU_168927,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_168955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_168965,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_16897,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16898,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
OTU_168985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
OTU_168989,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_168992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
OTU_168993,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
OTU_168994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_169,0,0,0,0,0,0,0,0,0,0,4017,0,0,0,0,0,0,0,0,0,0
OTU_1690,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0
OTU_169071,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169087,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169088,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169091,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169122,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169134,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169177,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_169185,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_169186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169188,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_169189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169190,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_169191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_169193,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_169194,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1692,0,0,0,0,10,10,77,0,18,3,134,51,12,0,0,0,0,0,0,0,0
OTU_169201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_169202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_169203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_169204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_169205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
OTU_169218,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169235,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169238,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_169279,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169285,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169288,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169289,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_169302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16936,1,3,4,0,5,4,4,4,0,1,0,2,3,0,0,0,3,0,0,0,0
OTU_169364,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169368,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169373,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169381,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16940,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0
OTU_169442,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169557,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_169562,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_169563,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_169582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_16961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
OTU_16988,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
OTU_169890,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169896,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169897,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_16990,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_169923,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
OTU_169928,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17,480,892,2413,22174,1386,7220,91,0,48,11,47,27,58,1,0,0,462,1,917,4,0
OTU_170,0,5,150,0,2,14,7,473,855,528,735,1556,290,4,10,132,0,15,53,146,0
OTU_170006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
OTU_170012,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_170017,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_170024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_170029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
OTU_170041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_170042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
OTU_170062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0
OTU_170078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_170084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_170099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_1701,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_17018,2,6,0,5,22,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170186,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_170199,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1702,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0
OTU_170201,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_170206,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170210,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_17022,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170391,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_170424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
OTU_170429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_17044,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_17051,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170550,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
OTU_170553,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17056,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,11,0
OTU_170577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0
OTU_170581,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_170584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
OTU_170586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_170587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_170595,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17060,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170617,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170622,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_170658,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_170682,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170683,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170687,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_170694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_1707,0,0,0,0,0,0,0,0,0,0,6,28,4,99,102,22,0,1,0,16,0
OTU_17070,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170794,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1708,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170833,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170837,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170856,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_170883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU_170991,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171040,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_171048,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171079,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1711,0,0,0,1,0,0,0,0,0,0,0,272,18,41,15,129,0,59,0,171,0
OTU_171217,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
OTU_171275,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171333,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171334,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171335,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171336,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171341,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171344,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171388,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU_171392,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171408,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171515,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171525,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
OTU_171577,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_171611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171615,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_171616,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_171627,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171633,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171645,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_171650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
OTU_171656,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_171679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0
OTU_171681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
OTU_171682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
OTU_171690,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_171691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
OTU_171692,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
OTU_171694,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171698,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_171699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_1717,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0
OTU_171700,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
OTU_171701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
OTU_171703,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_171704,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171705,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_171707,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171708,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_171709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171713,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171716,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171721,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
OTU_171724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
OTU_171725,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171726,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_17174,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0
OTU_171748,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
OTU_171749,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171756,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171763,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171771,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
OTU_171783,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
OTU_171791,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171794,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
OTU_171797,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171798,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1718,0,0,0,0,0,0,0,0,277,0,0,0,1,0,0,0,0,0,0,0,0
OTU_171809,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171811,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171814,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171837,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_171884,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_171892,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17196,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_17198,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,4,0,0,0
OTU_171998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_172014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_172089,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_172092,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
OTU_172101,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_172111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
OTU_172115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
OTU_172123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
