"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_77270","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_77273","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_77274","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_77282","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_77283","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","Bursidae","g_","s_"
"OTU_77284","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_77289","","","","","","",""
"OTU_77309","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_7736","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_774","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_77473","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"OTU_77507","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"OTU_77532","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Acrocalanus","s_"
"OTU_77533","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","g_","s_"
"OTU_7759","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_777","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","g_","s_"
"OTU_7773","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_77758","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","s_"
"OTU_77761","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","s_"
"OTU_77763","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","s_"
"OTU_77771","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cavoliniidae","Clio","Clio pyramidata"
"OTU_778","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Dolichomastigaceae","g_","s_"
"OTU_77817","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_7783","Eukaryota","Hemichordata","Enteropneusta","unknown","Spengelidae","g_","s_"
"OTU_7784","","","","","","",""
"OTU_77852","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_7788","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_7789","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_7790","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Eucalanus","Eucalanus subtenuis"
"OTU_7791","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_78013","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","Paracalanus","Paracalanus sp. C AC-2013"
"OTU_78023","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_78032","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus andrewsi"
"OTU_78039","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_7807","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_7809","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_7810","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_78128","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_7813","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_78131","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_78133","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_78134","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_78135","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_78137","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_78139","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_78141","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_78150","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_78222","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_7828","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","Calanus pacificus"
"OTU_7835","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_78368","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_78369","Eukaryota","unknown","unknown","Phaeocystales","Phaeocystaceae","Phaeocystis","Phaeocystis pouchetii"
"OTU_7839","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_7845","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus styliremis"
"OTU_7846","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"OTU_78588","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","g_","s_"
"OTU_78594","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78597","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_78599","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78600","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78605","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_78606","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78607","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78612","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78616","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78620","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","Euchaeta","Euchaeta indica"
"OTU_78630","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_78673","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia diomedeae"
"OTU_78676","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78677","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78678","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78679","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_787","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_78719","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_78723","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78724","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_7873","Eukaryota","Arthropoda","Malacostraca","Decapoda","Polybiidae","g_","s_"
"OTU_78771","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_78777","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78778","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78779","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_7878","Eukaryota","Mollusca","Gastropoda","Littorinimorpha","unknown","Firoloida","s_"
"OTU_78780","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78782","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78785","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78786","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78787","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78789","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78790","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78791","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_788","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","g_","s_"
"OTU_78803","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_78806","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_78868","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"OTU_78901","Eukaryota","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","g_","s_"
"OTU_78915","Eukaryota","unknown","Dinophyceae","Peridiniales","f_","g_","s_"
"OTU_78918","Eukaryota","unknown","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","s_"
"OTU_7895","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_78971","Eukaryota","unknown","unknown","Phaeocystales","Phaeocystaceae","g_","s_"
"OTU_79","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Cosmocalanus","Cosmocalanus darwinii"
"OTU_790","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_7900","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_7901","Eukaryota","Arthropoda","Malacostraca","Decapoda","f_","g_","s_"
"OTU_791","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","Subeucalanus","s_"
"OTU_79106","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_7913","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_7914","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_7915","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_79157","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_79158","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79162","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79170","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79171","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79174","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79179","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Cosmocalanus","s_"
"OTU_79181","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cymbuliidae","Corolla","Corolla spectabilis"
"OTU_79186","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cymbuliidae","Corolla","Corolla spectabilis"
"OTU_79188","Eukaryota","Mollusca","Gastropoda","Thecosomata","Cymbuliidae","Corolla","Corolla spectabilis"
"OTU_79190","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79193","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_79194","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Pontellina","s_"
"OTU_79198","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Pontellina","Pontellina plumata"
"OTU_792","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_79209","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_79215","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","g_","s_"
"OTU_79217","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79219","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis"
"OTU_79271","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79313","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79318","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79319","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79320","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_79321","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79322","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79334","Eukaryota","Arthropoda","Hexanauplia","Calanoida","f_","g_","s_"
"OTU_79340","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79341","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79347","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79365","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79368","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79369","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79370","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79373","Eukaryota","Arthropoda","Ostracoda","Halocyprida","Halocyprididae","g_","s_"
"OTU_79386","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_794","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","f_","g_","s_"
"OTU_79405","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79425","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_79436","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79437","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79438","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79439","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis difficilis"
"OTU_7945","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","Euphausia tenera"
"OTU_7951","Eukaryota","Mollusca","Gastropoda","o_","f_","g_","s_"
"OTU_79525","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79530","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Diphyes","Diphyes dispar"
"OTU_7957","Eukaryota","Arthropoda","Hexanauplia","Sessilia","Balanidae","Balanus","s_"
"OTU_79581","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_79583","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_79584","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_796","","","","","","",""
"OTU_79622","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79623","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79624","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_79665","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","Sapphirina","s_"
"OTU_79666","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Hyperiidae","g_","s_"
"OTU_7967","Eukaryota","Chordata","Thaliacea","Doliolida","Doliolidae","g_","s_"
"OTU_7968","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_7974","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Ctenocalanus","Ctenocalanus vanus"
"OTU_79757","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_79758","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_79759","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_79769","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"OTU_79771","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_79772","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","s_"
"OTU_79773","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79774","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_79777","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_7979","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus furcatus"
"OTU_7980","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta enflata"
"OTU_79875","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Candaciidae","Candacia","Candacia ethiopica"
"OTU_79877","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_799","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_7994","not assigned","not assigned","not assigned","not assigned","not assigned","g_","s_"
"OTU_80","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_800","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_801","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","Euchaeta","Euchaeta indica"
"OTU_8022","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"OTU_8026","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"OTU_8027","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80286","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_80290","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80299","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80302","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80311","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80312","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","Euchirella","s_"
"OTU_80347","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_80348","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_80349","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_80350","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_80351","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_804","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_80436","Eukaryota","Arthropoda","Malacostraca","Amphipoda","Phrosinidae","g_","s_"
"OTU_80464","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_80470","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_80472","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80473","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80474","Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","g_","s_"
"OTU_80477","Eukaryota","unknown","Oomycetes","unknown","unknown","g_","s_"
"OTU_80479","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Scolecitrichidae","Scolecithrix","s_"
"OTU_80490","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_805","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Paracalanidae","g_","s_"
"OTU_80631","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Candaciidae","Candacia","Candacia ethiopica"
"OTU_80632","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"OTU_80633","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Aetideidae","g_","s_"
"OTU_80637","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","Sagitta","Sagitta hexaptera"
"OTU_80638","","","","","","",""
"OTU_80646","Eukaryota","Arthropoda","Malacostraca","Decapoda","f_","g_","s_"
"OTU_80649","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_8065","Eukaryota","Arthropoda","Malacostraca","Decapoda","Portunidae","g_","s_"
"OTU_80650","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_80651","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_80653","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
"OTU_80657","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus minor"
