"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU_251973","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_251978","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_251979","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_251981","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_251985","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_251986","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252002","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252003","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252004","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252012","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252013","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252021","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252022","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252024","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252026","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252037","Eukaryota","Mollusca","Gastropoda","o_","f_","g_","s_"
"OTU_252038","Eukaryota","Chaetognatha","Sagittoidea","Aphragmophora","Sagittidae","g_","s_"
"OTU_252039","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_252047","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252049","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252050","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252059","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","Apolemia","s_"
"OTU_252065","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252071","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252074","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252075","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252076","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252081","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252094","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"OTU_252164","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252166","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252167","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252171","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252174","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","s_"
"OTU_252175","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252176","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252191","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252193","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252198","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252203","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","g_","s_"
"OTU_252207","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252210","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252215","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252221","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252226","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252227","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252242","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","s_"
"OTU_252254","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252258","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252260","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252261","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252262","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252263","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252265","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252268","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252273","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252275","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252277","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252280","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252293","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252294","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252296","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252301","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252306","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252326","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252328","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252340","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252346","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252357","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252365","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252369","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_25237","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252373","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Euchaetidae","g_","s_"
"OTU_252375","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252391","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252392","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252393","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252394","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252431","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252432","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252435","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_252437","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_252438","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","g_","s_"
"OTU_252439","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea sp. DZMB524"
"OTU_252443","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252444","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252448","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_252452","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252457","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_252463","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252469","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_252478","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252480","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252481","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252487","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252503","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252516","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252529","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea sp. DZMB524"
"OTU_252531","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","Copilia","Copilia mirabilis"
"OTU_252535","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252558","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252560","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_252565","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252578","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252579","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Eucalanidae","g_","s_"
"OTU_252580","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_252584","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","s_"
"OTU_252587","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","Oncaea","Oncaea sp. DZMB524"
"OTU_252592","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Sapphirinidae","Sapphirina","s_"
"OTU_252595","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","Copepoda environmental sample"
"OTU_252596","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252599","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","s_"
"OTU_252607","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252608","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252632","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252637","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_252639","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_252642","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_252649","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252656","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252674","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252675","Eukaryota","Arthropoda","Hexanauplia","unknown","unknown","unknown","s_"
"OTU_252676","Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Corycaeidae","Ditrichocorycaeus","Ditrichocorycaeus anglicus"
"OTU_252682","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_252688","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252705","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252708","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252710","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","f_","g_","s_"
"OTU_252712","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252720","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252725","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252766","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_2528","Eukaryota","Annelida","Polychaeta","Spionida","Chaetopteridae","g_","s_"
"OTU_252806","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252814","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252816","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252827","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252829","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252830","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252834","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252837","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252857","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252862","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252863","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252868","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_252874","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252890","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252894","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252899","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_25290","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","g_","s_"
"OTU_252905","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252906","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252912","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_252921","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_252926","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252935","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_252936","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252948","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_252950","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252956","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252958","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252961","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252963","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_252964","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_252966","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253034","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253041","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253048","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253060","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253068","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253074","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253075","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253078","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253080","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253082","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253089","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_25309","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","Calanus","s_"
"OTU_253090","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253096","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253097","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253103","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253105","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253107","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253108","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253127","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253129","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253140","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253149","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253158","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253160","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253162","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253179","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253183","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_25320","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Mecynoceridae","Mecynocera","Mecynocera clausi"
"OTU_253204","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11305"
"OTU_253207","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11305"
"OTU_253211","Eukaryota","p_","c_","o_","f_","g_","s_"
"OTU_253218","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_25322","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","g_","s_"
"OTU_253247","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11305"
"OTU_253250","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11305"
"OTU_253253","Eukaryota","unknown","unknown","unknown","unknown","unknown","eukaryote clone OLI11305"
"OTU_253257","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253263","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253275","Eukaryota","unknown","Dinophyceae","Pyrocystales","Pyrocystaceae","Pyrocystis","Pyrocystis noctiluca"
"OTU_253279","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_253294","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"OTU_253296","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253298","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253311","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253312","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253321","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253329","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253333","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_253340","Eukaryota","unknown","Dinophyceae","Syndiniales","f_","g_","s_"
"OTU_253345","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253346","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253351","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253378","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253388","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253392","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253411","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253419","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253440","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253441","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253447","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253450","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253451","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253460","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_253466","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_253469","Eukaryota","Cnidaria","Hydrozoa","Trachymedusae","Geryoniidae","g_","s_"
"OTU_25347","Eukaryota","Chordata","Appendicularia","unknown","Oikopleuridae","Oikopleura","Oikopleura dioica"
"OTU_253470","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253473","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned","not assigned"
"OTU_253474","Eukaryota","unknown","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"OTU_253480","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253495","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_25351","Eukaryota","unknown","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","s_"
"OTU_253511","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calanidae","g_","s_"
"OTU_253514","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253525","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253529","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_253530","Eukaryota","Mollusca","Gastropoda","unknown","Haliotidae","g_","s_"
"OTU_253539","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Diphyidae","Muggiaea","s_"
"OTU_253542","Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","f_","g_","s_"
"OTU_253552","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_253560","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Thalia","s_"
"OTU_253574","Eukaryota","Chordata","Thaliacea","Salpida","Salpidae","Ritteriella","Ritteriella retracta"
"OTU_253578","Eukaryota","Mollusca","Gastropoda","o_","f_","g_","s_"
"OTU_253580","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_253585","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Euphausia","s_"
"OTU_253591","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
"OTU_253592","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"OTU_253595","Eukaryota","Arthropoda","Branchiopoda","Diplostraca","Sididae","Penilia","Penilia avirostris"
